churn,accountweeks,contractrenewal,dataplan,datausage,custservcalls,daymins,daycalls,monthlycharge,overagefee,roammins,accountweeks_per_contractrenewal,accountweeks_per_dataplan,accountweeks_per_datausage,accountweeks_per_custservcalls,accountweeks_per_daymins,accountweeks_per_daycalls,accountweeks_per_monthlycharge,accountweeks_per_overagefee,accountweeks_per_roammins,contractrenewal_per_dataplan,contractrenewal_per_datausage,contractrenewal_per_custservcalls,contractrenewal_per_daymins,contractrenewal_per_daycalls,contractrenewal_per_monthlycharge,contractrenewal_per_overagefee,contractrenewal_per_roammins,dataplan_per_datausage,dataplan_per_custservcalls,dataplan_per_daymins,dataplan_per_daycalls,dataplan_per_monthlycharge,dataplan_per_overagefee,dataplan_per_roammins,datausage_per_custservcalls,datausage_per_daymins,datausage_per_daycalls,datausage_per_monthlycharge,datausage_per_overagefee,datausage_per_roammins,custservcalls_per_daymins,custservcalls_per_daycalls,custservcalls_per_monthlycharge,custservcalls_per_overagefee,custservcalls_per_roammins,daymins_per_daycalls,daymins_per_monthlycharge,daymins_per_overagefee,daymins_per_roammins,daycalls_per_monthlycharge,daycalls_per_overagefee,daycalls_per_roammins,monthlycharge_per_overagefee,monthlycharge_per_roammins,overagefee_per_roammins
0,69,1,0,0.29,3,195.3,70,54.9,10.84,12.5,69.0,,237.93103448275863,23.0,0.3533026113671275,0.9857142857142858,1.2568306010928962,6.365313653136531,5.52,,3.4482758620689657,0.3333333333333333,0.005120327700972862,0.014285714285714285,0.018214936247723135,0.09225092250922509,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09666666666666666,0.0014848950332821298,0.004142857142857143,0.005282331511839708,0.026752767527675275,0.0232,0.015360983102918585,0.04285714285714286,0.0546448087431694,0.2767527675276753,0.24,2.79,3.557377049180328,18.01660516605166,15.624,1.2750455373406193,6.4575645756457565,5.6,5.064575645756458,4.3919999999999995,0.8672
0,129,1,0,0.0,4,143.7,114,50.0,14.89,11.4,129.0,,,32.25,0.8977035490605428,1.131578947368421,2.58,8.663532572196104,11.31578947368421,,,0.25,0.006958942240779402,0.008771929824561403,0.02,0.0671591672263264,0.08771929824561403,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027835768963117607,0.03508771929824561,0.08,0.2686366689053056,0.3508771929824561,1.2605263157894735,2.8739999999999997,9.650772330423102,12.605263157894736,2.28,7.656145063801208,10.0,3.3579583613163195,4.385964912280701,1.306140350877193
0,106,1,0,0.31,2,114.4,104,30.1,3.92,0.0,106.0,,341.93548387096774,53.0,0.9265734265734266,1.0192307692307692,3.521594684385382,27.040816326530614,,,3.2258064516129035,0.5,0.00874125874125874,0.009615384615384616,0.03322259136212624,0.25510204081632654,,0.0,0.0,0.0,0.0,0.0,0.0,,0.155,0.0027097902097902096,0.002980769230769231,0.010299003322259135,0.07908163265306123,,0.01748251748251748,0.019230769230769232,0.06644518272425248,0.5102040816326531,,1.1,3.8006644518272426,29.183673469387756,,3.4551495016611296,26.53061224489796,,7.678571428571429,,
0,158,1,0,0.0,2,222.8,101,56.0,10.15,6.9,158.0,,,79.0,0.7091561938958707,1.5643564356435644,2.8214285714285716,15.566502463054187,22.89855072463768,,,0.5,0.004488330341113106,0.009900990099009901,0.017857142857142856,0.09852216748768472,0.14492753623188406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008976660682226212,0.019801980198019802,0.03571428571428571,0.19704433497536944,0.2898550724637681,2.205940594059406,3.9785714285714286,21.950738916256157,32.289855072463766,1.8035714285714286,9.950738916256157,14.63768115942029,5.517241379310344,8.115942028985506,1.471014492753623
0,168,1,1,1.97,2,175.9,70,67.7,10.59,7.3,168.0,168.0,85.27918781725889,84.0,0.9550881182490051,2.4,2.481536189069424,15.864022662889518,23.013698630136986,1.0,0.5076142131979695,0.5,0.005685048322910745,0.014285714285714285,0.014771048744460856,0.09442870632672333,0.136986301369863,0.5076142131979695,0.5,0.005685048322910745,0.014285714285714285,0.014771048744460856,0.09442870632672333,0.136986301369863,0.985,0.011199545196134166,0.028142857142857143,0.029098966026587885,0.18602455146364494,0.26986301369863014,0.01137009664582149,0.02857142857142857,0.029542097488921712,0.18885741265344666,0.273972602739726,2.512857142857143,2.5982274741506646,16.610009442870634,24.095890410958905,1.03397341211226,6.610009442870632,9.589041095890412,6.3928234183191694,9.273972602739727,1.4506849315068493
1,115,0,0,0.0,1,249.9,95,64.0,12.13,15.3,,,,115.0,0.4601840736294518,1.2105263157894737,1.796875,9.480626545754328,7.516339869281046,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004001600640256103,0.010526315789473684,0.015625,0.08244023083264633,0.06535947712418301,2.630526315789474,3.9046875,20.601813685078316,16.333333333333332,1.484375,7.831821929101401,6.209150326797386,5.276174773289365,4.183006535947713,0.7928104575163398
0,57,0,1,3.08,2,234.5,130,87.8,9.76,11.4,,57.0,18.506493506493506,28.5,0.24307036247334754,0.43846153846153846,0.6492027334851936,5.840163934426229,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246753246753247,0.5,0.0042643923240938165,0.007692307692307693,0.011389521640091117,0.10245901639344263,0.08771929824561403,1.54,0.013134328358208956,0.023692307692307693,0.03507972665148064,0.3155737704918033,0.27017543859649124,0.008528784648187633,0.015384615384615385,0.022779043280182234,0.20491803278688525,0.17543859649122806,1.8038461538461539,2.6708428246013667,24.026639344262296,20.57017543859649,1.4806378132118452,13.319672131147541,11.403508771929824,8.995901639344263,7.701754385964912,0.856140350877193
0,67,1,0,0.0,1,210.7,116,55.0,10.96,7.2,67.0,,,67.0,0.31798766018035124,0.5775862068965517,1.2181818181818183,6.113138686131387,9.305555555555555,,,1.0,0.004746084480303749,0.008620689655172414,0.01818181818181818,0.09124087591240876,0.1388888888888889,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004746084480303749,0.008620689655172414,0.01818181818181818,0.09124087591240876,0.1388888888888889,1.8163793103448276,3.8309090909090906,19.224452554744524,29.263888888888886,2.109090909090909,10.583941605839415,16.11111111111111,5.018248175182482,7.638888888888888,1.5222222222222224
0,127,1,0,0.0,1,182.3,124,46.0,8.5,9.3,127.0,,,127.0,0.6966538672517827,1.0241935483870968,2.760869565217391,14.941176470588236,13.655913978494622,,,1.0,0.005485463521667581,0.008064516129032258,0.021739130434782608,0.11764705882352941,0.1075268817204301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005485463521667581,0.008064516129032258,0.021739130434782608,0.11764705882352941,0.1075268817204301,1.4701612903225807,3.96304347826087,21.447058823529414,19.602150537634408,2.6956521739130435,14.588235294117647,13.333333333333332,5.411764705882353,4.946236559139785,0.9139784946236559
0,78,1,0,0.0,2,190.3,88,49.0,9.73,11.7,78.0,,,39.0,0.4098791382028376,0.8863636363636364,1.5918367346938775,8.016443987667008,6.666666666666667,,,0.5,0.005254860746190226,0.011363636363636364,0.02040816326530612,0.10277492291880781,0.08547008547008547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010509721492380452,0.022727272727272728,0.04081632653061224,0.20554984583761562,0.17094017094017094,2.1625,3.8836734693877553,19.558067831449126,16.264957264957268,1.7959183673469388,9.044193216855087,7.521367521367522,5.0359712230215825,4.188034188034188,0.8316239316239317
0,100,1,1,2.0,0,177.1,88,65.0,8.19,7.4,100.0,100.0,50.0,,0.564652738565782,1.1363636363636365,1.5384615384615385,12.210012210012211,13.513513513513512,1.0,0.5,,0.005646527385657821,0.011363636363636364,0.015384615384615385,0.12210012210012211,0.13513513513513511,0.5,,0.005646527385657821,0.011363636363636364,0.015384615384615385,0.12210012210012211,0.13513513513513511,,0.011293054771315642,0.022727272727272728,0.03076923076923077,0.24420024420024422,0.27027027027027023,0.0,0.0,0.0,0.0,0.0,2.0124999999999997,2.7246153846153844,21.623931623931625,23.93243243243243,1.353846153846154,10.744810744810746,11.891891891891891,7.936507936507937,8.783783783783784,1.1067567567567567
1,103,1,1,2.94,6,87.2,92,59.4,8.47,10.9,103.0,103.0,35.034013605442176,17.166666666666668,1.1811926605504586,1.1195652173913044,1.734006734006734,12.16056670602125,9.449541284403669,1.0,0.3401360544217687,0.16666666666666666,0.01146788990825688,0.010869565217391304,0.016835016835016835,0.11806375442739078,0.09174311926605504,0.3401360544217687,0.16666666666666666,0.01146788990825688,0.010869565217391304,0.016835016835016835,0.11806375442739078,0.09174311926605504,0.49,0.033715596330275224,0.03195652173913043,0.049494949494949494,0.3471074380165289,0.2697247706422018,0.06880733944954129,0.06521739130434782,0.10101010101010101,0.7083825265643446,0.5504587155963303,0.9478260869565218,1.468013468013468,10.295159386068477,8.0,1.5488215488215489,10.861865407319952,8.440366972477063,7.012987012987012,5.4495412844036695,0.7770642201834863
0,113,1,0,0.0,1,215.6,96,54.0,9.67,13.5,113.0,,,113.0,0.5241187384044527,1.1770833333333333,2.0925925925925926,11.685625646328852,8.37037037037037,,,1.0,0.00463821892393321,0.010416666666666666,0.018518518518518517,0.10341261633919338,0.07407407407407407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00463821892393321,0.010416666666666666,0.018518518518518517,0.10341261633919338,0.07407407407407407,2.245833333333333,3.9925925925925925,22.295760082730094,15.97037037037037,1.7777777777777777,9.927611168562565,7.111111111111111,5.584281282316443,4.0,0.7162962962962963
0,78,1,0,0.0,3,137.4,109,44.0,11.88,14.0,78.0,,,26.0,0.5676855895196506,0.7155963302752294,1.7727272727272727,6.565656565656565,5.571428571428571,,,0.3333333333333333,0.00727802037845706,0.009174311926605505,0.022727272727272728,0.08417508417508417,0.07142857142857142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021834061135371178,0.027522935779816515,0.06818181818181818,0.2525252525252525,0.21428571428571427,1.2605504587155965,3.122727272727273,11.565656565656566,9.814285714285715,2.477272727272727,9.175084175084175,7.785714285714286,3.7037037037037033,3.142857142857143,0.8485714285714286
0,129,1,1,4.43,1,192.8,103,92.3,8.85,16.4,129.0,129.0,29.119638826185103,129.0,0.6690871369294605,1.2524271844660195,1.3976164680390033,14.576271186440678,7.865853658536586,1.0,0.22573363431151244,1.0,0.005186721991701245,0.009708737864077669,0.010834236186348862,0.11299435028248588,0.06097560975609757,0.22573363431151244,1.0,0.005186721991701245,0.009708737864077669,0.010834236186348862,0.11299435028248588,0.06097560975609757,4.43,0.022977178423236513,0.043009708737864076,0.04799566630552546,0.5005649717514125,0.2701219512195122,0.005186721991701245,0.009708737864077669,0.010834236186348862,0.11299435028248588,0.06097560975609757,1.871844660194175,2.088840736728061,21.78531073446328,11.756097560975611,1.1159263271939328,11.638418079096045,6.2804878048780495,10.429378531073446,5.628048780487805,0.5396341463414634
0,57,1,0,0.2,2,149.3,100,45.0,10.01,11.9,57.0,,285.0,28.5,0.3817816476892163,0.57,1.2666666666666666,5.694305694305695,4.7899159663865545,,5.0,0.5,0.006697923643670461,0.01,0.022222222222222223,0.0999000999000999,0.08403361344537814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0013395847287340924,0.002,0.0044444444444444444,0.01998001998001998,0.01680672268907563,0.013395847287340923,0.02,0.044444444444444446,0.1998001998001998,0.1680672268907563,1.493,3.317777777777778,14.915084915084917,12.546218487394958,2.2222222222222223,9.990009990009991,8.403361344537815,4.495504495504496,3.7815126050420167,0.8411764705882353
0,82,1,0,0.0,1,143.7,116,39.0,8.54,7.8,82.0,,,82.0,0.570633263743911,0.7068965517241379,2.1025641025641026,9.601873536299767,10.512820512820513,,,1.0,0.006958942240779402,0.008620689655172414,0.02564102564102564,0.117096018735363,0.12820512820512822,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006958942240779402,0.008620689655172414,0.02564102564102564,0.117096018735363,0.12820512820512822,1.2387931034482758,3.6846153846153844,16.826697892271664,18.423076923076923,2.9743589743589745,13.583138173302109,14.871794871794872,4.566744730679157,5.0,1.0948717948717948
0,64,1,0,0.0,1,224.8,111,55.0,9.5,9.2,64.0,,,64.0,0.2846975088967971,0.5765765765765766,1.1636363636363636,6.7368421052631575,6.9565217391304355,,,1.0,0.004448398576512455,0.009009009009009009,0.01818181818181818,0.10526315789473684,0.10869565217391305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004448398576512455,0.009009009009009009,0.01818181818181818,0.10526315789473684,0.10869565217391305,2.0252252252252254,4.087272727272728,23.663157894736845,24.434782608695656,2.018181818181818,11.68421052631579,12.06521739130435,5.7894736842105265,5.978260869565218,1.032608695652174
0,86,1,1,3.43,2,261.2,122,97.3,10.71,12.7,86.0,86.0,25.07288629737609,43.0,0.329249617151608,0.7049180327868853,0.8838643371017472,8.029878618113912,6.771653543307087,1.0,0.29154518950437314,0.5,0.0038284839203675345,0.00819672131147541,0.010277492291880781,0.09337068160597571,0.07874015748031496,0.29154518950437314,0.5,0.0038284839203675345,0.00819672131147541,0.010277492291880781,0.09337068160597571,0.07874015748031496,1.715,0.013131699846860644,0.02811475409836066,0.035251798561151085,0.3202614379084967,0.27007874015748035,0.007656967840735069,0.01639344262295082,0.020554984583761562,0.18674136321195142,0.15748031496062992,2.140983606557377,2.68448098663926,24.388422035480858,20.566929133858267,1.2538540596094554,11.391223155929037,9.606299212598426,9.084967320261438,7.661417322834646,0.8433070866141733
0,151,1,1,3.62,0,196.5,98,85.2,8.79,13.4,151.0,151.0,41.71270718232044,,0.7684478371501272,1.5408163265306123,1.772300469483568,17.178612059158137,11.26865671641791,1.0,0.27624309392265195,,0.005089058524173028,0.01020408163265306,0.011737089201877934,0.11376564277588169,0.07462686567164178,0.27624309392265195,,0.005089058524173028,0.01020408163265306,0.011737089201877934,0.11376564277588169,0.07462686567164178,,0.01842239185750636,0.03693877551020408,0.04248826291079812,0.41183162684869173,0.2701492537313433,0.0,0.0,0.0,0.0,0.0,2.0051020408163267,2.306338028169014,22.354948805460754,14.664179104477611,1.1502347417840375,11.149032992036407,7.313432835820896,9.692832764505122,6.358208955223881,0.6559701492537313
1,94,1,0,0.0,3,271.2,105,64.0,10.13,11.5,94.0,,,31.333333333333332,0.3466076696165192,0.8952380952380953,1.46875,9.279368213228034,8.173913043478262,,,0.3333333333333333,0.003687315634218289,0.009523809523809525,0.015625,0.09871668311944717,0.08695652173913043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011061946902654867,0.02857142857142857,0.046875,0.29615004935834155,0.2608695652173913,2.5828571428571427,4.2375,26.771964461994074,23.582608695652173,1.640625,10.365251727541954,9.130434782608695,6.317867719644619,5.565217391304348,0.8808695652173913
0,90,1,0,0.0,2,207.2,121,61.0,14.63,8.0,90.0,,,45.0,0.4343629343629344,0.743801652892562,1.4754098360655739,6.151742993848257,11.25,,,0.5,0.004826254826254826,0.008264462809917356,0.01639344262295082,0.06835269993164729,0.125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009652509652509652,0.01652892561983471,0.03278688524590164,0.13670539986329458,0.25,1.7123966942148758,3.39672131147541,14.16267942583732,25.9,1.9836065573770492,8.270676691729323,15.125,4.169514695830485,7.625,1.82875
0,48,1,0,0.0,2,300.4,94,63.0,6.66,7.2,48.0,,,24.0,0.15978695073235688,0.5106382978723404,0.7619047619047619,7.207207207207207,6.666666666666666,,,0.5,0.0033288948069241015,0.010638297872340425,0.015873015873015872,0.15015015015015015,0.1388888888888889,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006657789613848203,0.02127659574468085,0.031746031746031744,0.3003003003003003,0.2777777777777778,3.1957446808510634,4.768253968253968,45.1051051051051,41.72222222222222,1.492063492063492,14.114114114114114,13.055555555555555,9.45945945945946,8.75,0.925
0,85,1,1,2.57,2,229.6,123,76.7,6.62,9.5,85.0,85.0,33.0739299610895,42.5,0.3702090592334495,0.6910569105691057,1.1082138200782268,12.839879154078549,8.947368421052632,1.0,0.38910505836575876,0.5,0.004355400696864111,0.008130081300813009,0.013037809647979138,0.1510574018126888,0.10526315789473684,0.38910505836575876,0.5,0.004355400696864111,0.008130081300813009,0.013037809647979138,0.1510574018126888,0.10526315789473684,1.285,0.011193379790940766,0.02089430894308943,0.033507170795306386,0.38821752265861026,0.27052631578947367,0.008710801393728223,0.016260162601626018,0.026075619295958277,0.3021148036253776,0.21052631578947367,1.8666666666666667,2.9934810951760102,34.68277945619335,24.16842105263158,1.6036505867014341,18.580060422960724,12.947368421052632,11.586102719033233,8.073684210526316,0.6968421052631579
0,93,0,1,3.27,1,187.5,110,79.7,8.49,12.1,,93.0,28.440366972477065,93.0,0.496,0.8454545454545455,1.1668757841907151,10.954063604240282,7.685950413223141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058103975535168,1.0,0.005333333333333333,0.00909090909090909,0.012547051442910916,0.11778563015312131,0.08264462809917356,3.27,0.01744,0.029727272727272727,0.04102885821831869,0.38515901060070673,0.2702479338842975,0.005333333333333333,0.00909090909090909,0.012547051442910916,0.11778563015312131,0.08264462809917356,1.7045454545454546,2.3525721455457966,22.084805653710248,15.495867768595042,1.3801756587202008,12.956419316843345,9.090909090909092,9.38751472320377,6.586776859504132,0.7016528925619835
0,169,0,0,0.0,3,57.1,98,27.0,9.99,6.5,,,,56.333333333333336,2.959719789842382,1.7244897959183674,6.2592592592592595,16.916916916916918,26.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05253940455341506,0.030612244897959183,0.1111111111111111,0.3003003003003003,0.46153846153846156,0.5826530612244898,2.1148148148148147,5.7157157157157155,8.784615384615385,3.6296296296296298,9.80980980980981,15.076923076923077,2.7027027027027026,4.153846153846154,1.536923076923077
1,68,1,0,0.0,5,162.1,86,41.0,7.75,11.0,68.0,,,13.6,0.41949413942011105,0.7906976744186046,1.6585365853658536,8.774193548387096,6.181818181818182,,,0.2,0.006169031462060457,0.011627906976744186,0.024390243902439025,0.12903225806451613,0.09090909090909091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030845157310302282,0.05813953488372093,0.12195121951219512,0.6451612903225806,0.45454545454545453,1.8848837209302325,3.953658536585366,20.916129032258063,14.736363636363636,2.097560975609756,11.096774193548388,7.818181818181818,5.290322580645161,3.727272727272727,0.7045454545454546
1,91,0,0,0.0,2,145.0,89,40.0,8.79,16.7,,,,45.5,0.6275862068965518,1.0224719101123596,2.275,10.352673492605234,5.449101796407186,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.02247191011235955,0.05,0.22753128555176338,0.11976047904191617,1.6292134831460674,3.625,16.496018202502846,8.682634730538922,2.225,10.125142207053472,5.3293413173652695,4.550625711035268,2.3952095808383236,0.5263473053892215
0,68,1,0,0.0,1,159.5,123,48.0,12.04,11.4,68.0,,,68.0,0.4263322884012539,0.5528455284552846,1.4166666666666667,5.647840531561462,5.964912280701754,,,1.0,0.006269592476489028,0.008130081300813009,0.020833333333333332,0.08305647840531562,0.08771929824561403,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006269592476489028,0.008130081300813009,0.020833333333333332,0.08305647840531562,0.08771929824561403,1.2967479674796747,3.3229166666666665,13.247508305647841,13.991228070175438,2.5625,10.215946843853821,10.789473684210526,3.98671096345515,4.2105263157894735,1.056140350877193
0,101,1,0,0.0,1,190.7,72,51.0,10.43,8.8,101.0,,,101.0,0.529627687467226,1.4027777777777777,1.9803921568627452,9.683604985618409,11.477272727272727,,,1.0,0.005243838489774515,0.013888888888888888,0.0196078431372549,0.09587727708533078,0.11363636363636363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005243838489774515,0.013888888888888888,0.0196078431372549,0.09587727708533078,0.11363636363636363,2.648611111111111,3.7392156862745094,18.28379674017258,21.670454545454543,1.411764705882353,6.903163950143816,8.181818181818182,4.88974113135187,5.795454545454545,1.1852272727272726
0,67,1,1,2.54,1,230.6,40,81.4,9.46,9.4,67.0,67.0,26.37795275590551,67.0,0.29054640069384213,1.675,0.8230958230958231,7.0824524312896395,7.127659574468085,1.0,0.39370078740157477,1.0,0.004336513443191674,0.025,0.012285012285012284,0.10570824524312895,0.10638297872340426,0.39370078740157477,1.0,0.004336513443191674,0.025,0.012285012285012284,0.10570824524312895,0.10638297872340426,2.54,0.011014744145706853,0.0635,0.031203931203931203,0.26849894291754756,0.2702127659574468,0.004336513443191674,0.025,0.012285012285012284,0.10570824524312895,0.10638297872340426,5.765,2.8329238329238327,24.376321353065535,24.53191489361702,0.49140049140049136,4.2283298097251585,4.25531914893617,8.604651162790697,8.659574468085106,1.0063829787234042
0,66,1,0,0.0,0,34.0,133,30.0,13.93,11.5,66.0,,,,1.9411764705882353,0.49624060150375937,2.2,4.737975592246949,5.739130434782608,,,,0.029411764705882353,0.007518796992481203,0.03333333333333333,0.07178750897343862,0.08695652173913043,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556390977443609,1.1333333333333333,2.440775305096913,2.9565217391304346,4.433333333333334,9.547738693467338,11.565217391304348,2.1536252692031588,2.608695652173913,1.211304347826087
0,116,1,1,3.08,5,193.4,112,84.8,12.03,11.4,116.0,116.0,37.66233766233766,23.2,0.5997931747673216,1.0357142857142858,1.3679245283018868,9.642560266001663,10.175438596491228,1.0,0.3246753246753247,0.2,0.005170630816959669,0.008928571428571428,0.01179245283018868,0.0831255195344971,0.08771929824561403,0.3246753246753247,0.2,0.005170630816959669,0.008928571428571428,0.01179245283018868,0.0831255195344971,0.08771929824561403,0.616,0.01592554291623578,0.0275,0.03632075471698113,0.25602660016625106,0.27017543859649124,0.025853154084798345,0.044642857142857144,0.0589622641509434,0.41562759767248547,0.43859649122807015,1.7267857142857144,2.280660377358491,16.076475477971737,16.964912280701753,1.3207547169811322,9.310058187863675,9.824561403508772,7.049044056525354,7.438596491228069,1.0552631578947367
0,158,1,0,0.0,1,202.0,126,49.0,8.18,10.4,158.0,,,158.0,0.7821782178217822,1.253968253968254,3.2244897959183674,19.315403422982886,15.192307692307692,,,1.0,0.0049504950495049506,0.007936507936507936,0.02040816326530612,0.12224938875305624,0.09615384615384615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.007936507936507936,0.02040816326530612,0.12224938875305624,0.09615384615384615,1.6031746031746033,4.122448979591836,24.69437652811736,19.423076923076923,2.5714285714285716,15.403422982885086,12.115384615384615,5.990220048899756,4.711538461538462,0.7865384615384615
0,78,1,0,0.0,1,191.7,122,54.0,12.07,9.1,78.0,,,78.0,0.4068857589984351,0.639344262295082,1.4444444444444444,6.4623032311516155,8.571428571428571,,,1.0,0.005216484089723527,0.00819672131147541,0.018518518518518517,0.08285004142502071,0.10989010989010989,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005216484089723527,0.00819672131147541,0.018518518518518517,0.08285004142502071,0.10989010989010989,1.571311475409836,3.55,15.88235294117647,21.065934065934066,2.259259259259259,10.107705053852527,13.406593406593407,4.473902236951118,5.934065934065934,1.3263736263736265
0,119,1,1,1.78,1,161.3,97,66.8,12.52,6.6,119.0,119.0,66.85393258426966,119.0,0.7377557346559206,1.2268041237113403,1.781437125748503,9.504792332268371,18.03030303030303,1.0,0.5617977528089888,1.0,0.00619962802231866,0.010309278350515464,0.014970059880239521,0.07987220447284345,0.15151515151515152,0.5617977528089888,1.0,0.00619962802231866,0.010309278350515464,0.014970059880239521,0.07987220447284345,0.15151515151515152,1.78,0.011035337879727216,0.018350515463917527,0.02664670658682635,0.14217252396166136,0.2696969696969697,0.00619962802231866,0.010309278350515464,0.014970059880239521,0.07987220447284345,0.15151515151515152,1.6628865979381444,2.414670658682635,12.883386581469649,24.43939393939394,1.4520958083832336,7.747603833865815,14.696969696969697,5.335463258785943,10.121212121212121,1.896969696969697
0,120,1,0,0.3,1,150.6,85,39.0,5.95,6.4,120.0,,400.0,120.0,0.7968127490039841,1.411764705882353,3.076923076923077,20.168067226890756,18.75,,3.3333333333333335,1.0,0.006640106241699867,0.011764705882352941,0.02564102564102564,0.1680672268907563,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00199203187250996,0.003529411764705882,0.007692307692307692,0.050420168067226885,0.04687499999999999,0.006640106241699867,0.011764705882352941,0.02564102564102564,0.1680672268907563,0.15625,1.771764705882353,3.8615384615384616,25.310924369747898,23.531249999999996,2.1794871794871793,14.285714285714285,13.28125,6.554621848739496,6.09375,0.9296875
0,155,1,0,0.34,1,184.6,102,52.4,9.8,7.8,155.0,,455.88235294117646,155.0,0.8396533044420369,1.5196078431372548,2.9580152671755724,15.816326530612244,19.871794871794872,,2.941176470588235,1.0,0.005417118093174431,0.00980392156862745,0.019083969465648856,0.1020408163265306,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0018418201516793068,0.0033333333333333335,0.006488549618320611,0.03469387755102041,0.043589743589743594,0.005417118093174431,0.00980392156862745,0.019083969465648856,0.1020408163265306,0.12820512820512822,1.8098039215686275,3.5229007633587788,18.83673469387755,23.666666666666668,1.9465648854961832,10.408163265306122,13.076923076923077,5.346938775510203,6.717948717948718,1.2564102564102566
0,106,1,0,0.0,1,220.7,120,61.0,13.51,8.7,106.0,,,106.0,0.4802899864068872,0.8833333333333333,1.7377049180327868,7.846039970392302,12.183908045977013,,,1.0,0.004531037607612144,0.008333333333333333,0.01639344262295082,0.07401924500370097,0.1149425287356322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004531037607612144,0.008333333333333333,0.01639344262295082,0.07401924500370097,0.1149425287356322,1.8391666666666666,3.6180327868852458,16.336047372316802,25.367816091954023,1.9672131147540983,8.882309400444116,13.793103448275863,4.515173945225759,7.011494252873564,1.552873563218391
0,87,0,0,0.0,1,167.3,119,46.0,9.93,11.0,,,,87.0,0.520023909145248,0.7310924369747899,1.891304347826087,8.761329305135952,7.909090909090909,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005977286312014345,0.008403361344537815,0.021739130434782608,0.10070493454179255,0.09090909090909091,1.4058823529411766,3.6369565217391306,16.847935548841896,15.20909090909091,2.5869565217391304,11.983887210473313,10.818181818181818,4.632426988922457,4.181818181818182,0.9027272727272727
